target	regulator	var.exp.median
Tcf12	Dlx2	0.3574935128954298
Bzw1	Max	0.40165843532172657
Gpt	Tgif1	0.38026707974946056
Snca	Gfi1b	0.3758577550638691
Cdk4	Dlx5	0.3078204975505808
Carhsp1	Dlx2	0.3528937232679366
Nfia	Sox5	0.35420311482105665
Abcf1	Cebpa	0.35146070387553296
Dpysl2	Zscan26	0.355212155585416
Jak2	Foxo1	0.35984504769074593
Atp6ap1	Zfp143	0.3769956863806695
Ndufa4	Tcf4	0.5700222324993438
Lrrc8a	Wt1	0.39734736544764426
Plppr2	Zbtb17	0.3981447506764833
Srsf7	Fosl2	0.3505373716929387
Marf1	Hmg20b	0.3276023708533549
Arxes2	Rarb	0.356473465099953
Kdm6b	Srebf2	0.3555925771394645
Sstr2	Srebf2	0.3419437191411285
Pik3ca	Hif1a	0.3925443086664127
Dnm3	Dlx2	0.3352041054369553
Uba1	Hic1	0.34124925841996323
Cplx1	Cux1	0.3664435394502267
Bivm	Pdx1	0.39202837580964855
Fsd1	Tbx21	0.3699587508190808
Ajap1	Dlx1	0.3870877663681506
Chtop	Tcf7l2	0.3830861646848169
Scamp3	Mzf1	0.3647065585575375
Bivm	Hoxa13	0.4085360150377676
Cops5	Mef2a	0.3708675147494597
Cdc42se1	Bach1	0.34437272653854434
Pgm1	Tcf12	0.4814313392954943
Peli1	Dlx2	0.37679950587508587
Cyb561	Maz	0.3741334219709924
Fer	Pbx3	0.3742554859401031
Rsrc1	Irf8	0.3504263035151393
Tsc22d3	Nfkb1	0.3560282291503664
Emd	Sox4	0.3509111638135359
Efna5	Creb1	0.3990806931771777
Lamtor2	Tcfcp2l1	0.3535661032884022
Ubqln4	Pbx3	0.3676859511050008
Cox5b	Rbpj	0.3656750313371193
Pgrmc2	Arnt	0.3664424187445279
Rlim	Lhx3	0.3462944128534394
Rpl23	Hnf4a	0.34968554716864336
Ptn	Egr2	0.8747795999791204
Ogfr	Esrrg	0.4847211132360344
Cltb	Nr5a2	0.3485369877294465
Hsp90ab1	Foxo1	0.3244452583691343
Igfbp2	Snai2	0.3476558075952706
Rpl18	Pou3f1	0.4489596305757858
Atat1	Elf1	0.3777543094709741
Fbxw7	E2f2	0.3439065537453317
Zcchc12	Pknox2	0.3477905306866456
Sap30	Dlx2	0.53310156761357
Id3	Tcf12	0.455045007815624
Mrgbp	Jund	0.35767537972750835
Gabrg3	Rel	0.3613939738300747
Cops5	Crx	0.3499622108047256
Fam135a	Spib	0.363017107339387
Ndufa10	Srebf1	0.3509756010910349
Syt13	Rfx6	0.3545223335146926
Myef2	Wt1	0.4167388407135127
Smap1	Nr3c1	0.3341221041310025
Hyal1	Egr2	0.6308455520976781
Shtn1	Esrrb	0.4004843662249915
Pfdn5	Pou3f1	0.3729760705096448
Igfbp2	Rfx6	0.3609690207317591
Glra2	Prdm1	0.3480252661246378
Nrep	Nfib	0.3997412871788205
Scd2	Gata1	0.3628283374819082
Lekr1	Gli2	0.3531708001443544
Usp22	Hmg20b	0.33932829558344546
Sema6b	Neurog2	0.3455983344367869
Csde1	Irf4	0.35057746719013505
Apc2	Dbp	0.3230522185141341
Tnks2	Alx1	0.3707041869213401
Polr3gl	Plagl1	0.37683663672344864
Klhdc3	Gata6	0.3758797439767066
Pex2	Foxd3	0.3585630055753004
Ubqln4	Rel	0.36000393940452724
Mageh1	Nr2c1	0.31253197770811675
Ftsj1	Cebpg	0.3623118463147453
Ccdc124	Gbx1	0.3874941300994494
Atp5o	Hes2	0.3442224484947826
Shtn1	E2f3	0.34431348044333554
Bola2	Hes2	0.3866123505164048
Ldb1	Usf2	0.3451980622453104
Prrt1	Maff	0.46353619389337203
Gfra2	Maff	0.36355156242599496
Psmd4	Fosl2	0.3590816517282543
Prox1	Nfia	0.3528743961298552
Dtymk	Etv5	0.3482770248968553
Mt3	Hoxd13	0.3222686220237901
Bysl	Stat5b	0.357295748261778
Mt3	Gfi1b	0.429936296782556
Elk1	Nfyc	0.3580058681600331
H2-D1	Trp63	0.3451418688080599
Ncam1	Hmg20b	0.4704571858509763
Fbxo11	Rel	0.3251315344099345
Ndufb11	Nfya	0.3502412581836741
Dner	Arx	0.34558334223675363
Mrpl30	Stat4	0.3745794519910051
Slc12a5	Rora	0.3664636268708362
Mynn	Dbx1	0.35138740827804243
Tcea2	Insm1	0.3317123005875633
Ptma	Mlx	0.3505596702516683
Map4k4	Zbtb33	0.3418875088050187
Ankrd12	Bhlhe41	0.5138311545044303
Rbbp7	Batf	0.408688165557454
Nxph1	Rel	0.3687404608385046
Pde6d	Gfi1b	0.4397806256727688
Pja1	Hes7	0.34004368252456985
Prr7	Klf4	0.4337350989454311
Klf4	Gbx1	0.5121544630685727
Asnsd1	Spib	0.4676919436654051
Ppid	Hic1	0.35450874076365
Ash1l	Barhl1	0.3764490175715062
Sgk1	Tcf4	0.3446834020091041
Gm21887	Zfp932	0.5002931187389525
Fth1	Rarg	0.3376030553645658
Rexo2	Zic1	0.3834542471540796
Slc35a2	Pou2f2	0.40115770260812095
Mafb	Epas1	0.3498388954337354
Faim2	Maff	0.3316466116309417
Col11a1	Egr2	0.41136280627093946
Sccpdh	Gfi1b	0.3599131749324443
Arid1b	Hmg20b	0.3679963591862884
Emd	Nkx2-5	0.34812803335777365
Grm1	Nfib	0.34496375697550424
As3mt	Jun	0.35279186846849786
Mpnd	Rbpj	0.3355155701426276
Uqcrq	Gbx1	0.3501304598042219
Bex1	Tcf12	0.42993699709897176
Ptprs	Tfeb	0.34869508294835205
Tiparp	Hnf1a	0.3490161998920446
Stk16	Prdm16	0.35110672992251263
Fbxw7	Elk4	0.35190455105587176
Prr3	Cebpa	0.4015420621848976
Tcea2	Tbx2	0.3417231103693406
Wdr13	Creb5	0.3434492646275312
Ccdc120	Mafk	0.3468340344795671
Nkrf	Zbtb7b	0.4778814277231328
Schip1	Gfi1b	0.406495491867537
Galnt18	Maff	0.3185489727343394
Ndufv2	Vdr	0.3964413309738163
Tmem198	Atf2	0.3300352056486407
Ndufa2	XP_911724.4	0.32956258525666826
Dctpp1	Hes2	0.3487391533881474
Hdgf	Mycn	0.3712219744992097
Slc25a5	Esrra	0.3370838175560397
Cdc42se1	Pou2f2	0.3767910733657153
Mynn	Arid3b	0.33330541885285403
Tex30	Otx2	0.34104156856799833
Yipf4	Mecp2	0.3627773333351987
Ndufv2	Etv2	0.3382598186415325
Mff	Tfe3	0.33010357335455925
Bok	Foxd1	0.3625427098124489
Ldb1	Nfyc	0.3573038174088378
Ilkap	Ptf1a	0.3361526156239294
Slc35b2	Hes7	0.3290881165477171
Ube2w	Olig3	0.4739098441294978
Hmgcll1	Gfi1b	0.336552742067648
Syt14	Egr2	0.4648496372053114
Ldb1	Egr3	0.3320240797937614
Rab39b	Arnt2	0.380577560682796
Elk1	Nfyb	0.316860471367237
Ptma	Rfx6	0.3398031689763431
Hmgb3	Nhlh1	0.3834655575263801
Igfbp4	Rel	0.3633408167534029
Ubqln4	Rxrg	0.3527780606507162
Slc35b2	Fosl1	0.35118649818880954
Wdr13	Creb1	0.3260930106563508
Ralyl	Gfi1b	0.3664952735971283
Uqcr11	XP_911724.4	0.35185535316482863
Hdgf	Hey2	0.3471730363486716
Hdgf	Myc	0.33850338343325376
Atp2c1	Nfib	0.42071654342944004
Rln1	Rxrg	0.3396695657706149
Ier5	Klf3	0.318365994910295
Sema6b	Zbtb7b	0.35326513609174304
Pfdn4	Hes2	0.3456306704704437
Nfkbil1	Hand1	0.3437652616474854
Cdc42se1	Trp63	0.3334847301482059
Zfx	Gli1	0.33255604945546263
Psmd4	Runx1	0.3559574114714257
Sept6	Atoh1	0.35259523678010896
Rps18	Mef2c	0.3493384195873848
Tcea2	Thap11	0.3307582375173257
Lmna	Twist1	0.3966415131023128
Ankrd12	Mxi1	0.3509715032580046
Frat2	Hlf	0.6568094523703738
Dnaja2	Zfx	0.3196259284644136
Camk1d	Tcf4	0.3448887256387773
Lekr1	Arnt2	0.32003323294723723
Mef2c	Maz	0.3471125721073366
Tspyl2	Nfyc	0.3818713666324887
Lonrf2	Lhx8	0.3380601534876736
Timm8b	XP_911724.4	0.3196871744862414
Vcpip1	Hinfp	0.33076124488037795
Smarca2	Foxc1	0.3244930054841756
Elf2	Hes7	0.3884965204886488
Bzw1	Zbtb33	0.3423011946294653
D2hgdh	Mafb	0.35829965782217194
Dnajb3	Hinfp	0.3380967824772353
Hdgf	Max	0.31403687675460096
Emd	E2f2	0.3741642033643468
Trim46	Glis2	0.3189364480757537
Wdr13	Atf1	0.33233412517594424
Pgrmc1	Rxra	0.3361785771439839
Ralyl	Gata1	0.3521086189810614
Cntnap2	Egr2	0.8715106596246296
Ppp1r18	Pgr	0.32308676234856976
Hsp90ab1	Foxk1	0.2903063350219217
Ncoa2	Foxq1	0.3424536010429785
Snapin	Tcf7l2	0.34465701139231897
Rpl23	Spib	0.3147946285214383
Atat1	Rxra	0.38443571241978497
Dnajc5	Creb5	0.3689145573463813
Hnrnpll	Taf1	0.3604786828002877
Kdm5c	Olig2	0.3684986506537687
Nmd3	Atf1	0.4251879669198606
Minpp1	Neurog2	0.3506359128028693
Nsg1	Myc	0.3727643512915605
Fbxw7	Jdp2	0.3378928381568208
Mrps21	Erg	0.32111640727679475
Mynn	Sox10	0.3184827131166188
Lrrtm1	Tlx2	0.3316733181697819
Igsf3	Zbtb1	0.3230991307045483
Zfp35	Arid3b	0.36143737833138734
Pou3f3	Foxo1	0.32429236055919225
Pdha1	Tfap2b	0.3768561185334722
Prmt1	Zfx	0.3213566863056789
Shd	Fosl2	0.34459957857485746
Phf24	Rfx6	0.3685333044303818
H2-D1	EDL38120.1	0.31406470026866923
Edil3	Pou3f1	0.3422467559641584
Elk1	Foxd3	0.32475047454785416
Cyp4f17	Egr2	0.3585728046002977
Nebl	Rarb	0.3507817609477013
Lonrf2	Rfx3	0.3413305685829817
Ftsj1	Sox4	0.330447596494781
Arpp21	Bhlhe22	0.3480938649231847
Nr4a1	Hoxd13	0.31797474326292857
Atp5e	Hes2	0.37487813088769306
Igfbp2	Zbtb7b	0.3431827750970121
Ddx20	Hoxb8	0.3630372433799745
Mtus2	Rora	0.3273768263081493
Tsku	Hmg20b	0.3464744167886077
Zfp959	Pbx1	0.34833274792532964
Rab11fip2	Foxo4	0.3282793919022353
Rps2	Mef2c	0.32622721649870245
Rbbp7	Nfe2	0.43451008491589793
Rnf122	Sox5	0.4138956308405557
Bysl	Stat5a	0.35177889737445955
Ywhah	Klf4	0.316517135907529
Hsd17b10	Glis2	0.3423594719566828
Zfp521	Maff	0.35459030406815595
Krtcap2	Hes7	0.3390181481748956
Syt16	Nfib	0.3450827083353924
Pou3f3	Cdx2	0.3242808413059664
Dclk2	Nfib	0.3231024922286122
Pou3f4	Tcfl5	0.32770731916168744
Arl6ip1	Hoxd13	0.3537221157243213
Rpl35a	Mef2c	0.3398231250285069
Slit3	Maff	0.3325494175645478
Efcab6	Sox5	0.33731998075394803
Rsrc1	Elf3	0.30590387032642513
Tle1	Rora	0.5472967669043984
Dpysl3	Atoh1	0.3419924283962683
Sh3gl1	Usf1	0.3279615524005345
Stxbp6	Esrra	0.35894113634475777
Gfra2	Rfx6	0.32736329626374105
Fstl5	Rora	0.41642859972082336
Nbea	Max	0.3168349095293663
Wdr13	Atf7	0.32227054082938106
Ogfr	Irf8	0.5447203500556794
Tmeff2	Gfi1b	0.3538580756198764
Pou3f3	Hoxa2	0.3180462029537095
Jtb	Foxo1	0.3384954196671014
Rlim	Alx1	0.31735883757731725
Mrpl14	Runx1	0.3075478126420618
Zfp119a	Mafb	0.3163985727385461
Tmsb15b1	Pparg	0.3297509867272134
Tox	Sox5	0.311057107412458
Epb41l3	Egr2	0.33740451780757363
Atp6ap1	Nkx2-5	0.3343484186911485
Rlim	Sox10	0.3341393207824953
Ppp1r11	Irf8	0.3153830469423094
Ccnl1	Sox4	0.3589833269156539
Ppp1r11	Elk3	0.3613239490233741
Ubl4a	Foxc1	0.3411741076923913
Mgat4c	Maff	0.30816853682713324
Taf8	Clock	0.3430120865593563
Mid1ip1	Pknox1	0.3113149630766472
Fam124a	Zfp3	0.31263288729117955
Dpm3	Arnt	0.33124120640036764
Zfp639	Otx2	0.32786124485500473
Tmem198	Rorc	0.3323239245186755
Ptprs	Bhlhe41	0.3205431723241912
Rgs8	Egr2	0.7366849309995338
Rheb	Epas1	0.31604051380956183
Tmem29	Atf2	0.30537758101056595
Cox5a	Sox5	0.4663050793964289
Epha5	Arntl	0.3117055256515383
Htatsf1	Stat4	0.3353510938957503
Il1rapl1	Rbpj	0.30712847707990826
Zfp704	Rbpj	0.3373725395682403
Mynn	Foxd1	0.3123007015343219
Idh1	Trp63	0.3209532994389177
Rps6ka5	Hoxd13	0.3161351684313453
Tex30	Cebpd	0.320765854960705
Ash1l	Foxa2	0.349226013323272
Sema4b	Hmg20b	0.3578302800927444
Ndufb3	Zbtb1	0.3324498576637163
Ptprd	Esx1	0.32016420558752445
Wac	Spi1	0.34533792677116737
Clk1	Foxj2	0.3091227683432794
Tenm1	Tcf7l2	0.3104448797532527
Brinp2	Stat3	0.30267860598610713
Mrpl43	Stat6	0.3114398604280461
Tmem178	Tead2	0.32073503375263096
Impact	Prdm9	0.3145306218897945
Tmem63b	Nfic	0.3221648517028912
Ccdc120	Nfe2	0.3059414901155391
Mapre2	Dbx1	0.3365079849745911
Igfbp2	Hif1a	0.3313175562993895
Map2	Nkx3-1	0.3675367045365304
Adamts17	Rel	0.3015240349660536
Ythdf3	Foxa3	0.3215920335589124
Rsbn1	Stat5b	0.3130263654899257
Rassf4	Dlx1	0.38884463754659626
Wasf1	Rora	0.30382804821329523
Mrpl14	Tcf3	0.3162580541173329
Commd3	Pou3f1	0.3821371082097009
9330182L06Rik	Cux1	0.3086495868354078
Vwc2	Rela	0.3747512618247269
Rpgr	Stat5a	0.3081930567913107
Kansl1l	Nfic	0.3404849861958353
Arfrp1	Smad3	0.31168586194376396
Nolc1	Crx	0.30556416457327257
Crtac1	Mecp2	0.3285237045988409
Rlim	Pou5f1	0.32856153768094665
Arfip1	Esx1	0.2906277548320534
Ccdc120	Nfkb2	0.37639744733674735
mt-Cytb	Rxrg	0.3101042042541497
Nrip1	Hoxd9	0.3722858325886262
Zfyve27	Bhlha15	0.31260644405715904
Pmm1	Klf4	0.3204340397682605
Ddr1	Zbtb7a	0.40897720247174413
Cox7b	Zfp143	0.3251836613000877
Sv2a	Meis1	0.4057177850767009
Ssr3	Gata3	0.3062833145307559
Klf8	Hic1	0.3105306935621384
Dcx	Foxi1	0.38450361562664415
Ppp2r2b	Cux1	0.29990590719687965
H2-D1	Trp73	0.3197156632609236
Fam171b	Stat1	0.3322322481490082
Lrrc73	Pax5	0.3220313175826617
Sept11	Gbx1	0.4046490411952031
Igfbp2	Zbtb1	0.3658254436026799
1700023F06Rik	Hoxd13	0.3181204575073577
Lekr1	Crem	0.289956862676713
Map1lc3a	Tcf12	0.3773903827053735
St8sia4	Sox4	0.3135893126202621
Cdca7	Tcf12	0.2792861496142089
Taf8	Neurod2	0.3758245261488377
Ogt	Irf1	0.4142186390617053
Galnt18	Tcf4	0.3488037354384434
Zbtb20	Dlx1	0.2955518659662228
H2-D1	Hand1	0.30686505717041945
Gap43	Nfib	0.28036609509890104
Ppp1r10	Ppara	0.30439077293760514
Riiad1	Maff	0.5384133181903297
Ctsl	Stat3	0.3006124715363173
Myl12b	Gabpa	0.3139701698814663
Snapin	Irf8	0.3160576388175845
Cops8	Ascl1	0.3067522478295549
Ap1s2	Esr2	0.3039278687029513
Cox5a	Hoxd13	0.3030470731533361
Ncoa3	Hmg20b	0.4449626298707559
Pclo	Rora	0.299571521477334
Lix1l	Stat3	0.3283014390115219
Ilkap	Rara	0.3051275443254086
Gsto1	Runx2	0.3552927852815145
Agap1	Mafk	0.30072914483436924
Mgat4c	Clock	0.28984102998095884
Ppp1r11	Jdp2	0.3055994691734121
Stmn3	Elk4	0.3228055798252493
Ppp1r11	Creb1	0.3062715550163299
Mrpl30	Hnf4a	0.3093761332179457
Gm13889	Dlx2	0.3287984341554578
Ogfr	Atf2	0.6709051967476778
St6gal2	Tead2	0.3028866028391747
Hnrnph3	Sall4	0.311113889611436
Bysl	Npas2	0.30494983720339525
Mef2a	Rel	0.3050455967996532
Shtn1	Hic1	0.3063952193759236
Efna5	Atf7	0.3071829848805066
Neb	Cux1	0.30391704309881873
Epb41l1	Rora	0.2955878368193239
Agap1	Pax7	0.33118850893340585
Bend5	Dbp	0.2989626908377097
AW551984	Nfib	0.3062195293673983
Dlgap1	Otx2	0.3002784390151173
Csf2ra	Fosl2	0.30381306703615363
Ssr3	Pdx1	0.29195011772465523
Ppp1r11	Elf2	0.32047237857940997
Pa2g4	Rfx1	0.33237039507770993
Sqle	Zic1	0.3663988653316791
Prkcg	Maz	0.3359196164024749
Htr1a	Maff	0.30075638160254314
Fam160b1	Sp1	0.309304478123135
Arx	Dbx1	0.3496395294981046
2900055J20Rik	Bhlhe41	0.30968492429884104
Gsr	Egr2	0.5756434790660141
Nfil3	Hoxd13	0.31237674280576033
H2-D1	Hoxa2	0.3035921686254882
Csf2ra	Rxra	0.306726609274063
Kcnk2	Ets2	0.3060283212886241
Mrpl14	Bhlha15	0.3000857500947681
Stmn3	Esrra	0.30536455601259543
Tubb2b	Tfap4	0.3254534896032269
Eef1b2	Esrrb	0.32928991468514657
Gabbr1	Nr2f2	0.3087500749316141
Sncb	Maff	0.29248259038690416
Npm1	Zfx	0.3079341807624811
Plekhb2	En2	0.3285762443868287
Nxph2	Spib	0.3456080045415105
Pten	Meis1	0.3317097018295128
Anp32e	Fosl2	0.3148198758766698
Negr1	Maff	0.3094909066284843
Pdcl3	Runx2	0.31315906437235924
Med20	Hey2	0.3117874944867893
Slc25a23	Tead2	0.3128697281975336
Gucy2g	Tcf4	0.34910471415147154
Ctxn2	Gfi1b	0.42036280049677704
Ppm1b	Rorc	0.29672578125509336
Pgrmc1	Sox17	0.31703792088133753
Camkv	Rfx6	0.31403867311045625
Tapbp	Egr2	0.3899655177426824
Kcnmb2	Foxj1	0.33359158134567185
Dtymk	Runx2	0.30476550788038576
Phactr3	Sebox	0.4868269088959958
Trip12	Zic5	0.4581346700883834
Ssr4	Dbx1	0.3029909788490711
Sox11	Zfp281	0.2970283016996749
Taf1	Tcf7l2	0.2961852417970376
Fam19a2	Rel	0.4824624795952619
Mydgf	Hey2	0.31916359678747336
Tcf12	Aire	0.3083279400338806
Vapa	Mxi1	0.3071452780930175
Rgs16	Sox5	0.2955304886558514
Hsp90ab1	Atf7	0.30016681075022905
Ppp1r18	Fosl1	0.3148542726747125
Celf3	Alx1	0.26536341095546395
Atp5k	Meis3	0.2837091696183755
Smc1a	Rfx6	0.35152807141896386
Alcam	Clock	0.3061527545251726
Psmd1	Cdx2	0.485559604711349
Dlgap1	Rest	0.2942738376229387
Stk16	Ets1	0.3060719255269909
Vstm2a	Maz	0.4199622094573035
Cox4i1	XP_911724.4	0.3177739328898701
Ccnl1	Ar	0.31666709167180696
Hdgf	Mxi1	0.3038289581171103
Dner	Runx2	0.2965141124695905
Skil	Zic3	0.3030570450472764
Sccpdh	Myog	0.3049672966515753
Polr3gl	Runx2	0.3173779751960053
P4htm	Maff	0.4225633120005955
Ubqln4	Rarg	0.3301004112554902
Rell1	Runx3	0.3298783674820834
Fbln2	Sox5	0.3606263813051911
Fut9	Meis1	0.3137373995904367
Celf3	Neurod1	0.2945558405459566
Ckb	Dbp	0.2735159917063691
Pdk3	Crem	0.31826768287585194
Brcc3	Stat2	0.2876614094307924
Mrpl43	Rxrg	0.34543985063532473
Btg2	Irx3	0.2699190711053765
Kpna4	Mef2a	0.3025095711413322
Fdps	Gfi1b	0.2849189102303168
Srbd1	Zfp410	0.3009374452562429
Grik1	Rora	0.42289624186951424
Dclk2	Stat5a	0.3055022968679185
4930579G24Rik	Nr2c2	0.3309047622157383
Klhl14	Cux1	0.30363327426101205
Stmn3	Nfe2l2	0.3004984577911125
Lamtor2	Myog	0.3196280312969622
Fut9	Dlx2	0.3274531735630825
Crim1	Hoxc9	0.34597649923853724
Fut8	Rora	0.2874321172392472
Gm13889	Tcf12	0.33034461808357435
Pou2f1	Hes2	0.2916708838599721
Armcx4	Hoxb7	0.32193702037066435
Fbxw7	Etv6	0.28822767664387805
Kpna4	Nr2e3	0.3128106405781997
Gng2	Epas1	0.4376492743418091
Shank1	Rela	0.37520719246565454
Serpini1	Otx2	0.2867691813549527
Emd	Tbx20	0.3138147443600242
Rftn2	Irf9	0.28987201838757004
Cuedc2	Nfib	0.311814298618261
Lamtor2	Tbx2	0.2980280483202202
Mynn	Pax7	0.2982368962957871
Dnm3	Maff	0.2895852843484658
Mt3	Dbp	0.3009943498299649
Prr13	Rora	0.28338025413526474
H2-D1	Trp53	0.27719861470585005
Mrps24	Sp1	0.3748533862567393
St6gal2	Hoxa1	0.2764742577205005
Tex30	Prdm16	0.3038216385504753
Mef2c	Ikzf1	0.3011768078425407
Smc1a	Prdm1	0.3031860014699557
Trim2	Foxg1	0.3248868971601309
Huwe1	Cdx2	0.3226921742380916
Uggt1	Nfkb2	0.30425854721301593
Mpnd	Uncx	0.2848454963229756
Lancl1	Sox5	0.4007124790044524
Ctnnb1	Zic1	0.3183935093990067
Fam135a	Zscan10	0.28922217753370594
Efna5	Arx	0.2816097139227361
Rbfa	Klf4	0.3001457405364187
Gxylt2	Dbx1	0.3134222314363661
Dclk2	Zfp410	0.3166338387981966
Syt3	Egr2	0.3806128172655384
Klf6	Gbx1	0.3427440397509073
Bend6	Hoxa9	0.2977937031462881
Ubqln2	Msgn1	0.3300450777564149
Eef1b2	Esrra	0.3448542233086867
Kcnip2	Myod1	0.2941745008462636
Gap43	Gfi1b	0.28371321156778784
Ppp1r1a	Pitx1	0.28827372717152233
Mcl1	Dlx2	0.4274768531699291
Tmem169	Dbx1	0.30418656922482823
Grb14	Gfi1b	0.32969330267144603
Etfdh	Rxra	0.2893514542508639
Mrpl34	Hes2	0.295771038799208
Rrnad1	Fev	0.3120211945156872
Las1l	Barhl1	0.28357904248755444
Akap7	Epas1	0.2877280494418501
Zfp119a	Creb1	0.4061032261327664
Shisa9	Maff	0.2715164965403996
Bzw1	Nfib	0.31145455915090337
Adgrg1	Sox5	0.3610864176542232
Sla	Rora	0.35583307039245143
Clu	Myog	0.336217018235999
Fmr1	Bhlhe41	0.410755585612384
Elk1	Lhx2	0.3051329063746581
Pik3ca	Fosl2	0.2808134358851138
Suv39h1	Taf1	0.3637379013218315
Cox5b	Elf1	0.2958425824214257
Rsrc1	Tcf12	0.3155503347034968
Btg2	Mafg	0.34884054135304965
Ltb4r1	Hmg20b	0.3584622557526493
Tgfbr1	Egr3	0.29797389531553875
Ttc14	Zbtb33	0.3085858806462536
Sorbs1	Tfap2e	0.36148361920414657
Fam50a	Ikzf1	0.30862915566714416
Dclk1	Tbx21	0.2900503794939281
Cpne5	Rfx6	0.29039823411385113
Rrnad1	Cebpd	0.303063609612031
Ptprs	Mycn	0.2831669895912189
Mapkap1	Sp2	0.3326777498194892
4930579G24Rik	Rorc	0.3194792242079432
4930579G24Rik	Ppara	0.2797154730373701
Mea1	Elk3	0.2887427143720511
Rgmb	Dbp	0.30131959835814953
Ccdc186	Hnf4a	0.308700043817464
Gsto1	Tead2	0.3439153289540645
Fam135a	Prdm16	0.2815883844212729
Lrrfip1	Stat3	0.33093215932094144
Ina	Zfp932	0.3089218340582515
Ablim3	Rfx6	0.29025753311822605
Shd	Meis1	0.2913769413513861
Epb41l3	Hoxd13	0.28154827034203006
Mafb	Stat3	0.3011981334913667
Tmem41a	Myog	0.3264218567527422
Arhgef9	Sox1	0.2975313324731081
Uggt1	Bhlhe41	0.31941053261606844
Snapin	Elf3	0.3109444914799236
Ddx3y	Mef2a	0.28864960258440914
Zbtb10	Ddit3	0.3553204604516909
Tbcc	Hic1	0.31088253785611925
Ptprs	Rfx2	0.2855851694972389
Pfn2	Dbp	0.32494272819197245
Lypd6b	Hoxd13	0.3191126954025487
Bsg	Stat1	0.35568813927367426
Nolc1	Atf2	0.277657568561784
Btrc	Mafk	0.5135212931639187
Rab39b	Lhx3	0.3282022782396906
Map3k2	Egr2	0.4404829006270869
Rps21	Erg	0.3455108650493725
Pnp	Egr2	0.3597328695699852
Cdc42se2	Klf3	0.4238989651342884
Hcrtr2	Egr2	0.425552378870138
Bysl	Fosl2	0.2950888061454606
Dtymk	Nfib	0.2784606818158996
Zscan26	Hmg20b	0.3362560153791394
Rsrc1	Prdm5	0.29068577449797955
Csf2ra	Srebf1	0.2983092036227423
Mars2	Stat3	0.2991406713329475
Tbl1x	Sox6	0.2895541260886447
Cables2	Pou2f2	0.2823759524036338
Samd10	Etv1	0.2975218622183052
Psmd10	Ddit3	0.2756826491915768
Pou3f4	Otx1	0.2694520591481402
Ldb1	Mxi1	0.28034063193864506
Socs5	Jund	0.3112004333672122
Dusp1	Gbx1	0.5017196962731711
Slc25a5	Nr2f6	0.2723759326275292
Tiparp	Stat4	0.2733885082441304
Psmd10	Zfx	0.3004505423518161
Zfyve27	Prdm5	0.2892592094720822
Klhl5	Lef1	0.2821727076675302
Trim13	Dlx2	0.4169844174096123
Gigyf2	Esrrb	0.3043873662672661
Mrpl15	Atoh1	0.2803634851604197
Alkbh1	Nkx2-1	0.35266866088837706
Kitl	Rest	0.37276416841347865
Gsk3b	Hmg20b	0.26996282966305235
Vps72	Tal1	0.297763126199354
Pxylp1	Egr2	0.653436355352492
Ap1s1	Zfp281	0.2861534240650297
Dst	Hoxa9	0.2850386043288504
Dclk1	Taf1	0.2788897809402605
Ablim3	Rxrg	0.29763248398009523
Snx8	Klf4	0.4079760969746356
Polr1c	Stat4	0.26768640335037913
Cdc42se1	Sox17	0.3031339519974712
Shoc2	Hoxb8	0.2816214932603331
Dtymk	Etv1	0.2635530152001329
Zfyve27	Glis2	0.2871335798794372
Gtf2f1	Insm1	0.2617367060032041
Brix1	Zfx	0.3137613295432727
Grm3	Maff	0.2752816668133888
Rsbn1	Snai2	0.2836854981217151
Gtf2f1	Cebpd	0.28980800396311635
Nolc1	Clock	0.3181359515838297
A230050P20Rik	Maff	0.4189799789250367
Islr2	Bhlhe22	0.31251789454578066
Mrps9	Stat5a	0.28175549712953074
Pdcd4	Hmg20b	0.28658565648103224
Lrch2	Foxa2	0.3139532600971389
Mtx1	Tead4	0.2790402395997353
Tenm1	Smad4	0.2860705463045184
Fscn1	Gli3	0.3145058197250584
Vapa	Neurod2	0.5059196829281678
Tmtc4	Nfib	0.3998970720863176
Rplp1	Klf3	0.29305248282974056
Phlda1	Tal1	0.3248782539764907
Ogfr	Prdm16	0.3865394684632525
Stk32b	Egr2	0.7405925679330582
Anks1b	Maff	0.3706076344984959
Mid1ip1	Stat1	0.32171358707453546
Abhd16a	Nr2e1	0.2767414130864793
Mtch1	Gfi1b	0.28206610823315026
Tgfb3	Zic1	0.3360575199842791
Asns	Gfi1b	0.2914838748620192
Rnd2	Ascl1	0.2858114861573549
Naca	Hoxa9	0.28450388538093474
Etfdh	Srf	0.29608008045600515
Impact	Bhlha15	0.2740197235083959
Cplx1	Twist2	0.2917156943697257
Ciapin1	Zic5	0.2721388207930556
Shd	Sox4	0.2988424273949117
Tmem198	Olig2	0.2846674132967694
Dnajb3	Jun	0.3200227244597338
Atat1	Ets1	0.2604359840246108
Sar1b	Zfp281	0.2717324575784719
Pcgf6	Lhx8	0.2774313652711549
Ldb1	Foxi1	0.30343436034230875
Gria2	Ar	0.2687703429722553
Thbs1	Hoxd13	0.28074914092985115
Cdc42ep3	Elf3	0.2749811682203943
Atf4	Twist1	0.3074169796190824
Prdx3	Rxra	0.3014470799812217
