target	regulator	var.exp.median
Zim1	Irf2	0.5683838262814017
Gm20754	Pou6f1	0.6082139574332692
Neto1	Six1	0.5572786312007728
Gm46102	Foxd3	0.5455429207902672
Pou6f2	Bhlha15	0.632918314353906
Efna5	Hoxc11	0.7294406070616477
Aff2	Irf3	0.5253970590371508
Adamts17	Arid3b	0.5260018367925625
Gm47033	Irf2	0.5984159060531871
Thrb	Zfp691	0.6279201442418361
Il1rapl2	E2f5	0.7317131189301656
Rps6ka5	Nanog	0.5123210422256472
Srrm4os	Hoxc12	0.5827905661495552
Tmem178	Hoxa6	0.5657830361480652
Rsrc1	Hoxc6	0.5618637175637603
Runx2	Rhox6	0.5641680336638495
Stxbp5l	Stat3	0.5901226393565582
Khdrbs2	Mypop	0.5743759349010666
Galnt13	Cdx1	0.7436300243639795
Nmd3	Creb5	0.5330438939774027
Furin	Nr1i3	0.546205201896925
Ctnnd2	Phox2a	0.5110808095741101
Vldlr	Shox2	0.5174333091620991
Arnt2	Trp53	0.5077521254689146
Lsamp	Nr2c2	0.5295435293648211
Rhbdl3	Arid5a	0.5674704406776538
Mrpl15	Rax	0.5561353032652709
Pde10a	Prdm14	0.5019301934010241
Nrp2	Prdm11	0.5954963570304739
Clmn	T	0.5007867188227795
Gm45025	Elf3	0.4929988742384399
Sncaip	Foxl1	0.4980417833094168
Gm28750	Nr2c2	0.4741229934071738
Nell2	Myog	0.5216140746604232
Ghr	Foxa2	0.5152094193966296
Slitrk1	Nfic	0.5104838482406671
Fam163a	Sp2	0.4884284120104148
Apba1	Mnt	0.626526157748919
Snhg11	Hoxa1	0.5224376798969064
Gm28807	Ets1	0.5140968378013904
Prkcb	Sp2	0.4857563086245447
Lingo2	Zeb1	0.5330816211075767
Gdap2	Prop1	0.4958332441873338
A930015D03Rik	Alx4	0.5201406806746617
Ptprg	Junb	0.5322655637280405
4930445B16Rik	Zbtb7b	0.4968500380628667
Tiam1	Bach1	0.4814340026070101
Pde4d	Prrx2	0.4959583775892723
Lrrc4c	Sox9	0.8322623574312844
Kcnc2	Foxl2	0.45035066402060936
St6galnac5	Stat2	0.4771601712465446
Gm42439	Bcl6b	0.4890785887869565
Ngf	Hoxc12	0.4781546333957743
Ldlrad3	Jun	0.4792377641526646
Arhgap18	Phox2a	0.4969870781679883
Acp1	Hoxd13	0.4799254972172416
Pde5a	Isl1	0.4681420149100188
Pou3f3	Hoxb4	0.6019243909672513
Opcml	Tbx3	0.5596624386282554
Satb1	Nr1i3	0.5025615084815342
Htr1f	Hoxa4	0.5837525621833857
Syn3	Prdm11	0.4560242635538826
Gsdme	Evx1	0.5588069209671196
Kansl1l	Tef	0.4884746545692979
Kalrn	Evx2	0.4646490722260498
Lrp1b	Nfib	0.4665147262058934
Dlgap1	Rhox6	0.47861962587795004
Chrm3	Foxq1	0.4401443792200868
Kalrn	Pou2f1	0.4549325625908363
Wwc2	Foxo4	0.4540198704830576
Camk4	Arid5a	0.5807258957573161
Dip2a	Ctcfl	0.5206423325771421
Pde10a	Egr3	0.4439544709749352
Gabpb2	Dlx5	0.4882538335267405
Ptgs1	Hoxc12	0.4387259982518237
Pde10a	Nr1h2	0.43910157025899904
Gm29514	Zic2	0.43237862242405295
Robo2	Zscan10	0.4675636012385635
Lyst	Rhox11	0.4490909471162816
Smchd1	Zfp128	0.43898835480772536
Elmo1	Prop1	0.5573661180144966
Iqgap2	Mnt	0.4398701209688409
A830018L16Rik	Foxk1	0.4266469476239976
Kalrn	Lyl1	0.43237327174210427
Ncald	Zbtb17	0.4377299857268953
Kcnh7	Pax7	0.4257746071915139
Ptprt	Rfx6	0.4361986560683379
Opcml	Aire	0.4999877208605559
Ube2w	Sox14	0.4482555320986499
2210414B05Rik	Six1	0.423180961496604
Mrpl15	Lhx9	0.4603736421070296
Kcnh5	Vsx2	0.4753031989703577
Wdr44	Sp100	0.4813778376077232
Mef2d	Sp100	0.4388501391896175
Enox1	Tbx21	0.5488236206807976
Hcn1	Cdx2	0.4237893153017653
A330015K06Rik	Cphx1	0.4053443974136564
Pja2	Lmx1b	0.4360712240848196
Ptprt	Mecp2	0.4209923426830928
Ptprr	Relb	0.4409203456783999
9330182L06Rik	Zfp3	0.6437065795810489
Coro6	Zfp57	0.4262645056535352
Abca8b	Smad4	0.5017558454526234
Gm38505	Prdm1	0.5375408336424262
Syndig1	Hoxd11	0.4132330808341305
Sntg1	Zbtb17	0.4160910479169514
Arl3	Zfp128	0.4265660285352007
Sparcl1	Rhox6	0.3955135074415504
Sema6b	Gmeb2	0.44404770642810026
Nmd3	Mybl2	0.4233843652664955
Runx1t1	Irf4	0.3975325014406891
Rsph3a	Nr1i3	0.4467341358369454
Brinp2	Pou6f1	0.4054677979641512
Jazf1	Bhlha15	0.4609302263011784
5330434G04Rik	Irf4	0.6501313157651606
Slc16a2	Neurog2	0.4013781043273176
Kcnq3	Batf	0.4519223514137634
Zfp57	Prdm11	0.4434918048863664
Nrip1	Bhlha15	0.4374687538387874
Gm26804	Ddit3	0.5310651975677683
Npas3	Atf4	0.5076090086890135
Cadm2	Rfx1	0.4081647003837241
Pam	Irf4	0.5328180709430456
Zfpm2	Sox4	0.4253976270464173
Oprd1	Hey2	0.3951259897345713
Fbn1	Gm5294	0.4842399246375723
Pcdh10	Cebpg	0.4502446347432584
Crybg1	Usf2	0.42325270562252904
Zim3	Irf2	0.5916386616163953
Gabra4	Nkx2-9	0.38496555924338494
Ntng1	Dlx5	0.3976775405871066
A930015D03Rik	Hnf1b	0.4511624517762146
Csmd3	Prdm1	0.4532319469650694
Mapk11	Rxra	0.4054269087979168
Brinp2	Klf15	0.3856826319360511
Adgra3	Zfp652	0.3773392840854791
Kcnb2	Irf9	0.4832826612795526
Cadm2	Mzf1	0.3629446430717455
Phf20l1	Prdm5	0.36671231442868985
Ppip5k2	Isl1	0.4299110244361127
Epb41	Myf5	0.4273229279575302
Bckdhb	Clock	0.40257622873339854
Fnip2	Bhlhe41	0.3755718451757768
Kcnj3	Ahctf1	0.3782673974080084
Nr3c2	Sp2	0.3799530284974775
Ctnnd2	Mtf1	0.4023009784196023
Ptchd4	Jdp2	0.34887550133797346
Padi2	Prdm11	0.4570795388750883
Man1a2	Gata6	0.3579395603089581
Smad3	Zeb1	0.4159659042737062
Zbtb16	Sp4	0.4617527191062081
Samd5	Maz	0.3926365004235634
Lrrc3b	Pdx1	0.3872640517315672
Ncam2	Tbx5	0.410083038177617
A830018L16Rik	Arid5a	0.3733318721702588
Zan	Mef2c	0.4058017203051193
Rapgef6	Bhlha15	0.4311895575717052
Syndig1	Foxp1	0.3569417944305229
Phf20l1	Irf4	0.3622465664899241
Greb1l	Six1	0.6291768770030761
Lcor	Irf6	0.3865637029901067
Igsf3	Sp2	0.3921304727883329
Akt3	Sp2	0.3613701458547885
Syt1	Insm1	0.363168580294585
Ints6l	Six6	0.3913608356784989
Hsp90ab1	Sox30	0.3640310116056055
Pde9a	Myog	0.365160118702476
Atp8a1	Stat2	0.3870788257098259
Gm29514	Egr1	0.35250933526454425
Gbf1	Mybl2	0.4064947256814052
Rps6ka2	Lhx4	0.39014801914269737
Kcnj3	Klf3	0.3666304470639249
Tmcc3	Zfp57	0.3382683956343446
Ccdc88c	Spib	0.3977576921152613
Mef2c	Evx2	0.349272447667643
Flrt2	Pou1f1	0.3682743384680437
Tceal5	Pax4	0.34779930255626096
Gm29514	Sebox	0.3501296372506841
Lin7a	Pou5f1	0.34907644917664193
Pi4k2a	Irf5	0.3782799790285306
Etl4	Sox13	0.3371050326717331
Pclo	Irf7	0.3284400361065701
Arfgef1	Sox14	0.3795360325513129
Mmp17	Klf8	0.3722781307767261
Etl4	Relb	0.3842599980741501
St3gal6	Irf4	0.3346581782872376
Malat1	Stat5a	0.3399307637506459
Cdh9	Lef1	0.3347101617340415
Sorl1	Spic	0.3298518915206903
Sgcz	Mecp2	0.3224979955551094
Kcnc2	Barhl2	0.35025070015276943
Grm7	Bhlha15	0.3294416362473592
Kcnk9	Tbx3	0.4524812480534062
Ankrd12	Hoxd11	0.3652920659329322
Cadps	Sp4	0.3401457869036077
Dysf	Terf2	0.3215651409140274
A930015D03Rik	Arx	0.37728552736976506
Kansl1l	Nfil3	0.3414334440270077
Arhgap18	Ehf	0.3819168427067827
Galnt7	Six1	0.3361686508712153
Herc1	Max	0.3352708012923579
Nmd3	Nfil3	0.3480255475327785
Rpe	Foxc1	0.3378181104211128
Slc16a7	Foxj1	0.34412202640924505
Snx9	Nr1i3	0.35707822679083073
Pcdh10	Hnf1a	0.376536259813059
Vcl	Cux2	0.3714488766791634
Lgi2	Bcl6	0.33273616535841805
Hip1	Zic3	0.32323271728244485
Adra1b	Klf1	0.3306031691284416
Pde4d	Zkscan5	0.3316178554245745
Gm49127	Lef1	0.3950149706017853
Prickle1	Foxm1	0.3174169140017447
Hecw2	Sp5	0.4854647282510458
D3Ertd751e	Lmx1b	0.368164826602505
Eya1	Nrf1	0.3214294214274901
Gm6994	Bcl6b	0.3219327822777572
Fstl4	Nrf1	0.3172156580211289
Rsrc1	Hoxa4	0.3801186966204214
Ccdc186	Hmx1	0.3306606449200188
Klf3	Mafa	0.3538942170188312
C78859	Maz	0.3424292704562909
Tmem126a	Crebzf	0.3766965908391981
Samd12	Nr1h4	0.3864330937903769
Plcb1	Irf4	0.3288058841916673
Gm31218	Gm5294	0.4335832729480521
Spire1	Fos	0.33723203561092985
Cntnap1	Zfp57	0.35000454804718395
Tenm3	Spi1	0.3045085823392218
Gm13052	Cebpd	0.3323765586642997
A230057D06Rik	Ets1	0.3468109252291923
Clstn2	Sp5	0.5554015865461428
Myo9a	Nr1h4	0.3407664228430713
Gad2	Six1	0.4463758017472457
Dlx6os1	Relb	0.34443580162195725
Negr1	Bcl6	0.4839480602278962
Npas3	Lyl1	0.3204138133231623
Slc25a28	Mnt	0.30773909318586123
Gls	Sp4	0.32442952306159056
Tiparp	Zfp691	0.32856901543525113
Tenm2	Nfkb2	0.3447755664644012
Gm1976	Atf3	0.3129727212381053
Lgi2	Mef2c	0.3210725875613861
Fsd1	Aire	0.5043692978461626
Pclo	Klf6	0.3799303260537257
1700113A16Rik	Gmeb2	0.3735168752196896
Dst	Hoxc13	0.3652698981603167
Pdgfc	Pax6	0.3492154299053033
Rdh10	Sp100	0.3352591530301243
Fam81a	Mef2c	0.4172925544828765
Pcdh7	Lef1	0.3464425618161928
Elovl7	Sox13	0.2989869447455609
AC154683.1	Hoxd11	0.3142895001525288
Rsrc1	Nkx6-3	0.3368850904460671
4930545L23Rik	Klf9	0.2989162880055439
Fam126b	Mybl2	0.301418131396157
Samd12	Cux2	0.3004561730429446
Prickle1	Hoxc13	0.5718321928439905
Prkg2	Pknox1	0.3564786309497061
Trim37	Sp2	0.3541281840925802
Rabac1	Prdm14	0.3533063782137282
Ptprt	Tcf21	0.305441790948779
Slc16a7	Mybl1	0.29086354691004496
Fam126b	Nkx3-2	0.3274773366737558
Ints6l	Bbx	0.4154551329710179
Gm28285	Etv2	0.33184740474397106
Gm12709	Hoxc12	0.31903633397135955
Agbl4	Prdm1	0.4815984198873282
Nmd3	Sox5	0.27499153353679434
Pde5a	Sox9	0.4173316094546569
Mical2	Bach1	0.3175400769492398
Slc25a5	Hmx1	0.2664693998879761
Csmd1	Rel	0.33269513480769103
Ajap1	Hoxb4	0.5032679610391689
Serinc5	E2f1	0.28744559463354674
Abcf1	Pitx3	0.3038190756228191
Hunk	Sox30	0.3879164345491293
Tmem56	Osr2	0.4519567397822954
Ctnna2	Aire	0.3112403263612085
Bmper	Meis1	0.3213896742590381
Camk2g	Clock	0.2724432289959981
Mgat4c	Irf2	0.3983688551845036
Enox2	Atf4	0.319183484054214
Cntnap3	Egr3	0.2837992515035681
Cit	Hoxc6	0.3335009317415769
Cnih3	Foxo1	0.28413954795665924
Rnf150	Msgn1	0.28301262358574225
Trim43c	Tbx4	0.2718141364367416
Adar	Nr2f1	0.3433445487519712
Mef2c	Cphx1	0.2735301422024035
A330102I10Rik	Isl1	0.2963343702085463
Jun	Tcf21	0.286360454729684
Kcnh7	Hoxb4	0.2807740399620145
Sobp	Pknox1	0.3879574218186572
Glt8d1	Nr1d1	0.3952298788790093
Cntn4	Nr4a2	0.27548323336700464
Cspp1	Pitx2	0.37742893664105615
Tmem196	Egr1	0.26127975656744706
Lrp1b	Irf9	0.27035864873815324
Gm48003	Rfx1	0.4704481936738669
Spock3	Cebpb	0.3576177546143213
Elmo1	Arid3b	0.38859587282332897
Hcn1	Foxk1	0.29512218761618186
Oprd1	Zfp652	0.2858142293631433
B230209E15Rik	Tfap2b	0.2710468935315398
Syndig1	Bcl6b	0.2896218419850453
Kcnh7	Prrx1	0.2651833535598582
Gabrg2	Prrx2	0.3950386183117737
Sntb1	Irf2	0.4321079319789759
Ntng1	Bhlhe40	0.3485011645719738
Dlg1	Hoxa9	0.3089397355997016
Ptprt	Aire	0.28756801361259643
Phactr4	Bhlha15	0.3800304998408543
A830018L16Rik	Irf3	0.3082113848400385
Jun	Bhlha15	0.3374027414814648
Tmem196	Arid3b	0.2675889390462229
Dlg1	Hoxc10	0.3069753533245813
A730035I17Rik	Sox13	0.33716252211618064
Dok6	Spib	0.3159386002621998
Cit	Sox10	0.2753154705596895
Gm13919	Jun	0.2628038221269792
Kif5b	Nkx3-2	0.33627085938120194
Cadm2	Tbx21	0.3038505156886514
Zfp385b	Sall4	0.2611117531294251
Lekr1	Lhx8	0.2990518182341277
Spata5	Zfp128	0.35347585545249
Cpeb3	Sox30	0.2628070003404473
Ppp3ca	Tbx21	0.3138182015610969
Npnt	Hoxc6	0.26836985895186183
Ccdc186	Sox14	0.2656743770385866
Npas3	Hnf4g	0.27374596490731856
Tmem65	Hoxd13	0.37311753131688535
Lrp1b	Jun	0.2819702178727692
Tgfbrap1	Pitx3	0.3361812747873492
Add3	Pax7	0.2785412203658977
Gm28285	Zbtb14	0.29157639885731834
Magi2	Twist1	0.2490673087690097
Kcnip3	Pitx3	0.28963705207234497
Gpr149	Cbfb	0.273543170535793
Shank2	Dmrt1	0.31187293081504025
Paxbp1	Irf7	0.342461635432544
Slitrk1	Foxj1	0.3568877575309526
Zfp451	Cux1	0.2819948858179731
Jmjd1c	Bhlhe41	0.3373856644478501
Gm29571	Vdr	0.2941508210871452
Rb1	Mef2d	0.2599356161047528
Lsamp	Foxa3	0.25764317087516364
Specc1	Hoxb4	0.4349848412166189
Zim1	Yy1	0.2536114161566436
Nell2	Irf9	0.4001215922117744
Adam33	Cux2	0.455449233032711
4933413L06Rik	Nfatc4	0.4007351013457857
Plod2	Bhlha15	0.30084738790847365
Rnf112	Sox6	0.2758484945084908
Hnrnpa2b1	Tfap4	0.2460640927221585
Prkci	Bbx	0.3097863793152056
Scn9a	Nr1h4	0.3009368136829406
Lrrfip1	Clock	0.4023823585335926
Nrip1	Elf3	0.3024708925675824
A930002C04Rik	Foxb1	0.2648848975639653
Stambpl1	Gbx1	0.2894788660097021
Gsdme	Lyl1	0.2544972930869432
Prss12	Msgn1	0.2975698518227393
Sec24d	Zfp57	0.2975886102187345
Gm48242	Trp73	0.3611304985027095
Itga6	Nhlh1	0.2762501095380677
Rtf2	Hey2	0.2811332883322953
Anks1b	Prdm9	0.3011289776744165
Ucp1	Hoxc9	0.2643071540588719
Cox8a	Max	0.2592967180170709
Prdm11	Sp2	0.25487109114699674
Ano6	Ctcfl	0.4336513920424045
Lsamp	Foxo3	0.2687924878026563
Cemip	E2f5	0.24372454619948675
Dym	Foxj3	0.2417495832392253
Stox2	Tgif1	0.4242177360774359
Fam135b	Foxj3	0.4818297068439943
Gm48003	Hoxb4	0.335064602123977
Plcb4	Srebf1	0.3333371533776472
Klf12	Nrf1	0.28369685822160345
Prr16	Zfp281	0.41796003674006493
Mgat4c	Irf4	0.2767998729700093
Las1l	Thra	0.2588214397095305
Apol8	Rora	0.2768302710950145
Tmeff2	Sox6	0.2900199795087532
Pcsk5	Epas1	0.42748720460596745
Fbxw7	Prop1	0.3749588145354424
Rph3a	Pitx3	0.4788408075824842
Snx27	Tef	0.25610663527622884
Jun	Hbp1	0.2689939914635481
Nell2	Hoxa7	0.2257631441285205
Pag1	Npas2	0.27433304869578445
Hecw2	Hoxb13	0.21494877449632432
Sycp2	Mypop	0.29613669769864065
Taok1	Gata4	0.3375551562604382
Cit	Ptf1a	0.2391410412561995
Rgs11	Klf6	0.3270265943153319
Sh3kbp1	Elf3	0.3929875548508255
Zfp57	Six1	0.24874919455709574
Gm48747	Foxl2	0.2996083109550132
Mapk10	Rest	0.2871897801150153
Ncs1	Jun	0.27776854946737634
Syp	Sp7	0.2495941852147573
Pde10a	Six1	0.2304810447963343
Sorcs2	Nr1i3	0.2388187450783913
Thrb	Hoxd13	0.30401498075297995
9330111N05Rik	Nrf1	0.2829726058488547
Fat4	Lhx9	0.24863943494945276
Atat1	Zscan26	0.22751016926464254
Kantr	Sox30	0.22793129048040026
Gpc6	Ascl1	0.24975897208147835
St6galnac5	Hoxc12	0.22885946235515536
Stxbp2	Irf2	0.3914694731247731
Vstm2b	Klf8	0.26055677577199204
Adk	Ctcfl	0.35758598800650043
Rsrc1	Gbx2	0.3671137416313011
Birc6	Hoxd11	0.359332835825852
Lekr1	Sp7	0.3325724412730615
Fut8	Prdm11	0.34116216764086266
Chrna7	Neurod1	0.2156907950127518
Tmem212	Zfp740	0.237569368782363
Necab3	Irf2	0.2412298206359668
Ralyl	Pbx2	0.2374335676842779
Fer1l6	Ctcf	0.2613753254866063
Arntl2	Lef1	0.2822462399897102
Nck2	Zfp128	0.22347389605656728
Cops5	Hnf1a	0.22401115017621487
Afdn	Sp5	0.23206277725882066
Kif23	Irf2	0.3141925050598322
Rsrc1	Hoxa6	0.21010313298293126
4732471J01Rik	Tfap2a	0.2368440768626575
Ralyl	Tlx2	0.2098485049530513
Mdc1	Irf5	0.20929937072513485
Nf1	Hoxd11	0.24947345490158904
Frmd5	Irf2	0.24528316493011695
4930445B16Rik	Nr1h4	0.2261282393273937
Fgd3	Twist1	0.3427701609231373
Zfp385c	Rxra	0.2239788999192205
Gon4l	Evx1	0.3340224617855727
Zfp639	Bhlhe41	0.229659023698293
Mypn	Hoxb3	0.3510963751552188
Lpar6	Tal1	0.2428059757772197
Pde7a	Hinfp	0.2276248069703995
Plcl1	Ctcf	0.2206548522044816
Calm2	Dlx5	0.2296226380550023
B3gat2	Stat2	0.2773593070072982
Creld1	Egr2	0.2549434782527528
Dock10	Pou2f1	0.2429020869268133
Tspan17	Hoxb4	0.20738605968727075
Hipk4	Hnf4g	0.2622292728883971
Abcf1	Obox1	0.2694251981334738
Hmcn2	Zbtb1	0.2088305573491185
Kynu	Elf3	0.32351066100570103
Wdr18	Foxj1	0.23324751948862002
Col11a2	Spib	0.3982510794007882
Dsel	Mbd2	0.26341720795543466
Fam174a	Hmx1	0.2546492343139777
Nmd3	Arid5a	0.2878320468992493
Sgsm1	Tfap2a	0.27236564770524585
Tiam1	Trp53	0.2827792514010805
Cnksr2	Myog	0.2968882398469195
Speg	Mitf	0.28012251857046977
Dmd	Maf	0.20977614453332502
Gm41307	Klf5	0.2243721703035485
Gm10563	Tfap4	0.2561900522441458
Tenm2	Bcl6	0.20163771321716795
Adgra3	Rarg	0.20227136337933188
Mir133a-1hg	Sox13	0.22619884387947675
Ogt	Tef	0.27889730020668385
Ptgs1	Klf6	0.27060635932163235
Pde10a	Foxa2	0.20066050182222966
Fam168b	Prrx2	0.21820916578359614
Ephb1	Gata6	0.2207163492791338
AC126055.1	Prdm11	0.20343499711354116
Wwp1	Nr1d1	0.2301121310518127
Edil3	Nfia	0.2093344778342779
Man1c1	Nfatc3	0.2593759341438642
Smndc1	Sp100	0.2509430490244169
Tm9sf4	Fosl1	0.2304631603484099
Sdk1	Zfp410	0.18538341068000105
Adamts8	E2f5	0.21930884851435872
Enox2	Srf	0.18751988645658635
Clmp	Irf3	0.1960654745995809
Upf3b	Hoxd3	0.35059307394897504
Gtf3c1	Zeb1	0.2329884579532608
4933411O13Rik	Osr1	0.2109832026457661
Brinp2	Srf	0.22456182356594034
Scn3a	Tfap2e	0.19358040692500414
Pigk	Stat2	0.20106933613222
Tigar	Isl1	0.3667271201495073
Negr1	Ppara	0.2482177660680375
Thrb	Zbtb1	0.4129890359364888
Shroom2	Irf6	0.2598602425471389
Grm8	Irf2	0.2978454397157984
A930028N01Rik	Six6	0.23718744107254075
Ptprt	Ikzf1	0.20671267136409727
Chrm1	Klf1	0.2219091596812458
Peg3	Spic	0.20841593037228268
Gm21887	Nfe2l1	0.31679271458598
AC154782.1	Lhx6	0.1960619092192718
3110039M20Rik	Tfap2a	0.2497146947276802
Gm13919	Foxo1	0.19982579433453307
Fam135b	Ets2	0.2071204985068147
Nploc4	Nkx2-3	0.22596382564710404
Fndc3b	Klf6	0.23934165064799706
Ripor2	Pou6f1	0.22400313977314806
4931428F04Rik	Stat6	0.2351678657568219
Gm26954	Klf5	0.18864332960031693
Fam135b	Mef2c	0.2062019172735839
Ppp2r5e	Hoxd11	0.2599986090710563
Zfp711	Creb1	0.2029616667900908
4930444P10Rik	Sp100	0.21232779228002716
Dgkz	Rfx1	0.1990588703191637
Wdr18	Sox2	0.1918722752237648
Pde5a	Tcf7l1	0.2328110075895291
Gm48003	Barhl2	0.2608479620632999
Rasgrp2	Klf15	0.2840596621969941
Atf1	Hoxd13	0.29339949511169555
Lcorl	Spib	0.19861456558245705
Pdk3	Zfp128	0.1761916094708032
Adra1b	Foxq1	0.2177831977088051
Arl4c	Irx3	0.2416434049619481
Gm15511	Klf15	0.2409510535614823
Dync1h1	Pbx3	0.244764893172316
Fgf13	Spic	0.2409000534529011
Tmem132cos	Neurod1	0.20046961369228852
Far2	Irf7	0.21263176725076374
Mon2	Nfic	0.2010744649751112
Dcc	Elf3	0.1754169990769779
Mef2d	Hoxa13	0.2108160350141448
Cspp1	Otx2	0.23652876937797584
Alkal2	Hoxc12	0.22671547475416395
Lrp1b	Zfp3	0.19606556289850316
Gm45829	Srf	0.21298233726724086
Srgap3	Ctcfl	0.20184169368954905
March11	Rfx3	0.21955838687541485
Chd3	Figla	0.2532640462393112
Zim1	Alx1	0.18645283856360054
Eya1	Hoxa11	0.3263871223315489
Nexmif	Pax7	0.2584480315173133
Prkcg	Zfp335	0.33285672530429994
Pja2	Usf2	0.20468542256968308
Ucp3	Hif1a	0.21201387611129333
Inpp5a	Klf5	0.21572551663393855
Aco2	Mef2d	0.1694167815718396
C230004F18Rik	Clock	0.23466126766257026
Prrg3	Srebf1	0.1964356032312583
Trim16	Obox1	0.2712296686574321
Sdc2	Tcf7	0.21381872855159112
Htr2a	Rfx2	0.2069143139920282
Fbn1	Nrf1	0.25293711371499245
Ice1	Dmrtb1	0.2135004037930565
Dse	Spi1	0.3762045830812014
Zfp941	Hoxa1	0.2316487761762664
Exosc9	Prdm11	0.18452556529872188
Gm45323	Tbx21	0.24586063479139655
Nmbr	Mlx	0.22171465293593665
Pcdh7	Zic3	0.2212395126252044
Akap13	Hoxd13	0.30954634642888684
Lrch1	Twist1	0.3170528107000776
Pi4k2a	Irf6	0.18564884817584545
Usp50	Dmrt1	0.19537175204278265
Sec24d	Emx2	0.2064435314086402
Adk	Twist1	0.1919552372681164
Pde10a	Hoxd11	0.18718659700807236
Tead1	Foxo3	0.20477581966710595
Metrn	Zbtb3	0.19905206444056006
Fam13c	Elf3	0.25103831539666777
Uimc1	Clock	0.2132475994576352
Epc1	A1JVI6_MOUSE	0.22001047256881007
Fam129a	Sox10	0.19450175938835698
Gabra4	Neurog2	0.17215272305113288
Mef2c	Cic	0.2162557453171192
Mgl2	Irf8	0.21323272085646397
Gm12212	Tfap2e	0.2355581220498709
Pls3	Spic	0.29016814769277377
9630028H03Rik	Rest	0.3269439076673885
Tln2	Sp2	0.20125830459939564
