target	regulator	var.exp.median
Armc4	Nr2f1	0.1913867775168422
Msh6	Foxc1	0.2337733298617911
Tle4	Klf15	0.33517948421958593
3110021N24Rik	Nkx2-3	0.18700903066956687
H1f0	Jun	0.2149532584447236
Afap1l1	Isl1	0.1564558529486168
4930503L19Rik	Foxp2	0.2150906633254343
Hras	Rxrg	0.19722267413307548
Trim35	Foxd3	0.18943578338734726
AC164314.2	Foxj3	0.3758098688743048
Gm29542	Srebf2	0.16318260609760615
Adgra3	Rhox6	0.2754239308506201
Brdt	Foxj1	0.26617308912265925
Isoc2b	Rax	0.1816585987462572
Ap1ar	Elf1	0.1905773276591408
Spata5	Sohlh2	0.19863245259617332
Senp6	Lef1	0.1877919328934317
Olfr872	Creb3l2	0.2179122412677517
Gm26953	Cbfb	0.22092501664781589
Elmo1	Arid3b	0.2261536874534353
Chchd7	Sp1	0.22374182495744072
Gm826	E2f6	0.2656512147598753
Ext2	Lhx4	0.18700576637629746
Gm13629	Alx4	0.2937655627419055
Actr10	Meis1	0.2184595702241603
Plaur	Nfatc2	0.1758547271160994
Hist2h2be	Foxd3	0.17659022073560976
Ahcy	Bhlha15	0.1922520515987337
Plod2	Spic	0.2210378662658272
Smap1	Dmrtc2	0.3152873248739476
Gm49042	Maff	0.2666798076649731
Gm12127	Zfp263	0.1799246974724849
Fam76a	Arntl	0.1760596221360609
Rsrc1	Hoxa6	0.1679802426141227
Gm31508	Msc	0.1921867493195009
Dnajc5	Otx1	0.2223828298517274
Pter	Tcfl5	0.2165998486544537
Gm12394	Hoxb9	0.1634325669223181
Ttc19	Ets1	0.188735464522573
Atp8a1	Stat2	0.2636813017334921
Dmap1	Sall4	0.1923470597755316
Gnai2	Tcf7l1	0.17067049155795078
Gm29514	Egr1	0.16544940953572412
Cox14	Grhl2	0.16596977206731856
Kmt2e	Tbx4	0.18895107317009904
Fkbp10	Fev	0.1838276676727636
Blcap	Cebpd	0.18234118183198167
Cers6	Tgif1	0.15940686343450372
Bves	Klf3	0.2403458083301829
Tmem177	Zfp105	0.1713732015289805
Arsb	Tfap2e	0.15705230453777536
Canx	Hoxc11	0.15141394618563464
Zfp507	Nobox	0.1677699601383823
Gm30159	Tbx4	0.23005211858514635
1700060C16Rik	Nfatc2	0.2227823121453021
Atp6v1g2	Foxk1	0.26988698089811125
Gm31408	Rax	0.1731513602868885
Nectin1	E2f2	0.16337341847010234
AC153364.1	Rfx3	0.24707049530204825
Gm15945	Tcf21	0.21352178030499466
Ppp1r3a	Sp100	0.15996347939377584
Gm49388	Nfatc2	0.20363329587198806
Zfp697	Rfx6	0.15551760573590667
A230020J21Rik	E2f7	0.16009126839151827
Mrpl24	Sp7	0.20230434140234585
Stac2	E2f3	0.1749723753432233
Gm11872	Klf7	0.24665629800539945
Btk	Egr2	0.2509837121166567
Gm26798	Ets1	0.2802241571412529
Fnip2	Nfic	0.3407505542463075
Agpat2	Obox1	0.1840482945952207
Gm31508	Sall4	0.2279941836413363
Naf1	XP_911724.4	0.20943313005120034
4933406F09Rik	Foxq1	0.1566129163396905
Ikzf2	Sox14	0.19063801335664168
Rnf150	Msgn1	0.33181436268891634
Slc38a10	Nfatc3	0.19336927476128912
Gng11	Sp100	0.1619346354944851
Slc46a1	Hoxd3	0.19334071700578348
Gm19410	Cebpa	0.1663437370978038
Parp10	Stat6	0.17386292818278126
Gm47079	Foxj2	0.188472312471977
Abtb2	Nr1d1	0.17974153153630085
Ppfia3	Tbx4	0.20763903701422765
2810432F15Rik	Taf1	0.17904265223733967
Daam2	Foxq1	0.15348245845376912
Dmrtb1	Gbx2	0.190207495231922
A930012L18Rik	Zfp637	0.16903233619943514
Gm11149	Sox3	0.1708996083617818
Enox1	Tbx21	0.2858609705530496
Gpr83	Myf5	0.18576482109116704
Gm38393	Dbx1	0.31743782381942204
Gprin3	Ets2	0.3467794787017909
Kcnn2	Hinfp	0.15535800476787334
Msl3l2	Myf5	0.20299371182787146
Nrn1l	Gabpa	0.21156705502994375
Guk1	Zscan20	0.17673176665880308
Tmem176b	Hoxa11	0.2065022503207246
Cct8l1	Zbtb12	0.19299274285007467
Snrnp25	Klf15	0.1987180626594643
Rspo3	Foxp1	0.2333588128606945
Gm16036	Zfp410	0.2485200863815019
Gm15262	Rax	0.1725550604254788
Fchsd1	Lef1	0.18006504029205256
Dap	Nkx2-5	0.1748096233899082
Gm20708	Nkx6-1	0.17933316792176562
Fam46d	Otp	0.22006445793785
B630019A10Rik	Tcf4	0.2509962025723391
Gm43552	Osr1	0.15926788366465716
Hhat	Foxl2	0.1636321589650761
Tmed9	Arx	0.17536730151301855
4930503L19Rik	Pax6	0.16227258768190486
Arhgef18	Sp2	0.19115746556110808
Zfr	Pax2	0.2601442294738656
Mrap	Six1	0.1624754730391177
Epm2aip1	Nkx3-2	0.18359093496148945
Fcrlb	Nfe2l2	0.154267326053738
Ap3d1	Rfx7	0.16295757778631315
4933406C10Rik	Sox11	0.2534252375461961
Gm7125	Foxc1	0.17627625024589355
Gm28209	Nr1h2	0.19320603856641486
Ttc28	Jun	0.1927264130212172
Acvr1	Jun	0.1718631773376666
Shank3	Mecp2	0.20537112615544484
Glg1	Esr2	0.22640356958440386
Crmp1	Atoh1	0.1679924897209556
Gstt1	Yy1	0.2383084259756012
Rab31	Creb5	0.1898415481941229
Pard6g	Rhox6	0.25857247667391536
Nyap1	Nfyb	0.1984590740097764
Naa11	Arx	0.15343831393978813
Hax1	Nfyb	0.15941710911474405
Nxpe3	Sp100	0.1903293628354301
Tmem198b	Klf6	0.1858535515378798
Akap6	Maf	0.16227813933752114
1810032O08Rik	Pax6	0.2024962616821368
Slc35b4	Nfe2	0.1606938711786378
4933429H19Rik	Foxg1	0.1730538579378505
Zfp169	Cebpa	0.1812510314125511
Ttc14	Rax	0.19469393660800774
Scrib	Egr2	0.15719047273015707
Rc3h2	Hes5	0.17792212748575087
Calhm1	Sp100	0.19749014819754407
Gm39214	Esr2	0.1772062541080196
Ccdc175	Neurod2	0.19800432345897576
Gm31333	Zfp105	0.2127636086937209
Impg2	Zfp740	0.1631570303134821
Gm14091	XP_911724.4	0.1919784577692456
Gm26851	Hinfp	0.19461094551585886
Ms4a13	E2f3	0.19118309343179068
Haghl	Irf7	0.1564033211290633
Ppm1d	Atf2	0.1729824372629728
Zdhhc19	Alx1	0.17535166953658538
B4galt5	Pax6	0.1643929918256017
Fam219a	Nkx2-3	0.204141161419488
Vwa8	Msgn1	0.22352420966154307
Dnaja1	Hoxa1	0.2026267945896717
Birc6	Hoxc11	0.19056717530138215
Gm14569	Zfp128	0.16593901005135406
Gm6408	Nr2f2	0.25300662141659297
Zmiz1	Mafa	0.3435495336877484
Fam114a1	Relb	0.2723354865177789
Pkp4	Dmrtc2	0.205150154096441
Map3k13	Foxm1	0.15011964717368353
Ccdc115	Elk4	0.184383927841246
Tmem106c	Irx3	0.15273753063333945
Prok2	Srf	0.1794185884858267
Afap1l1	Zic3	0.18514527182345145
C2cd5	Foxj3	0.205958521321128
Kctd1	E2f6	0.366820581970056
Rasa1	Nfatc1	0.17049794544818225
Tmem191c	Foxi1	0.16119006429449695
Pcdh7	Lef1	0.32910915834024623
Gm26851	Jdp2	0.21999151532706315
Sh3tc2	Nfatc2	0.20990976077202528
Gm48682	Hoxa11	0.2000261169617043
Marveld3	Tbx4	0.18709310575345006
AC163040.1	Otx2	0.15552640762174774
Tmem41b	Etv4	0.16279120328692415
Prr16	Aire	0.18190978075479747
Phtf1os	Six2	0.18897999064133475
Lonrf2	Hmg20b	0.1707668417661108
CT010465.1	Rarg	0.16267115253671333
Usp42	Figla	0.16939481789699673
Tmc1	Nhlh1	0.17725851721323727
Mrps30	Six4	0.2322212598824867
Lyst	Rhox11	0.2138621949008126
Map2k7	Mypop	0.1787155838025531
Dgat1	Vdr	0.1501852399950217
Plch1	Rfx2	0.15460745807482312
Nkap	Bhlhe41	0.27514861643197913
9530059O14Rik	Meis2	0.2128446605123594
Gm3264	E2f2	0.3334682835420458
Evi5l	Dmbx1	0.1706034551469281
Dmrta2	Foxp1	0.21248400926915292
4933416M07Rik	Prdm1	0.26652118305584194
Nat8f4	Zbtb1	0.16870000075486652
Adam21	Foxo3	0.21587056988637587
Gm16036	Crem	0.2221903110177162
Ppp1ca	Dmrtb1	0.21605160872977155
Myb	Tcf7l1	0.22161787711219166
Zfp385b	Creb5	0.20652651446804995
Tspan31	Hoxa11	0.16040748630293794
Nkx6-2	Tbx4	0.2191418201531636
Crtc3	Foxp2	0.2170854109082363
Mgl2	Nfil3	0.1537918100329111
Gsdmc4	Gm5294	0.1596201785750978
Smpdl3a	Cbfb	0.19970059719306044
Gm35040	Usf2	0.22044635271088509
Tomm34	Bach2	0.1853917303771379
Plekhd1	Nkx3-1	0.3193233204359585
Pih1d2	Ascl2	0.18736854819501556
Garnl3	Dmrtc2	0.2688010678580233
Gm3488	Bhlha15	0.14362475893336207
Dcp1a	Six2	0.14049936520338208
Uqcrfs1	Otp	0.21381497979675007
Rnf2	Hoxc11	0.2366868062805841
Ssx2ip	Nr1i2	0.22303014190859044
Chst10	Sox30	0.3285040891250418
Nanos2	Nfyc	0.16007301738207225
Lcor	Gm5294	0.15596417699994775
Pgbd5	Yy1	0.1862578974699516
Zmynd15	Zbtb14	0.17172589894940382
Gm33843	Evx1	0.2022547067248712
Cdh11	Arid3b	0.25334944685315897
Cfap45	Tfap2a	0.15620849984251273
Gm39185	Elk4	0.23259697505664506
Plk3	Tfap2e	0.16711784208774666
D930048N14Rik	Rfx3	0.22328406487151573
Cdh11	Foxk1	0.18355056486908805
Gm47865	Nr1h3	0.16667615892500776
4833423E24Rik	Nkx2-4	0.2419492005980617
Gm16208	Usf2	0.19311735509688294
Tbc1d4	Crem	0.1815163654084927
Slc22a4	Foxg1	0.2511285144589303
Dnase2b	Rfx3	0.2115328238736226
Tagln	Nfatc2	0.2618427596020623
Unkl	Hoxa3	0.15591414903859924
Cactin	Pou4f3	0.18695021764748554
Wdr66	Foxo3	0.211081242496902
Pgbd5	Hlf	0.1774169998170873
Spryd3	Creb5	0.16309199675604386
Gm47833	Sox10	0.2286766167068478
Atp6v1g2	Rxrg	0.19817281620927235
Itga9	Egr2	0.2986146478537276
Mical2	Aire	0.19310251086156494
Shroom4	Nfkb2	0.19175682269481328
Cdc42ep5	Fev	0.3762656731856103
Mcam	Hoxc6	0.1720559923059321
Kcnt2	Rfx3	0.2007620282468598
A930024N18Rik	Elf1	0.1615204608611348
Syn1	Mafk	0.2494560459536294
Cmc2	Gmeb1	0.1859333305783935
Cox7a2	Lef1	0.19180348453256046
St8sia3os	E2f6	0.15369894526355274
Gm36266	Tcf4	0.2607154917233934
Srp19	Ets1	0.17911134190533096
Cntln	Lyl1	0.17695852904979906
Casd1	Foxj3	0.1662000698136803
Ensa	Terf2	0.1797506441952178
Lrrc75b	Cebpe	0.2070929553291822
Chn1os3	Nfkb2	0.20340883732715212
Ssr4	Foxo4	0.241450549359833
P4ha3	Zfp410	0.2918321597684716
Cdyl2	Klf4	0.33092557456199284
Gm16796	Zfp652	0.1669553544860416
Gm16892	E2f3	0.19136145330864507
Mcidas	Ppara	0.19758248315265825
Psmd14	Tfap2a	0.18611748415592416
Slc27a4	Vdr	0.18735925929490052
Klb	Atf2	0.1650011511437406
4930500M09Rik	Hinfp	0.13128562013017164
Ntm	Nr1d2	0.1834792285973248
Sarnp	Zkscan5	0.17832660260650185
Gm42609	Tfap4	0.15605934376026245
Dcaf17	Max	0.17104632104544454
Prcc	Foxm1	0.1850071247002366
Anxa4	Sp7	0.16420995901142282
Itgb1	Cux2	0.18138298246759368
Gm17268	Zfp410	0.18648249676149825
Gm49042	Nr5a2	0.1833955642850919
Cd200r1	Mef2d	0.20233782950134244
Kdf1	Zbtb7a	0.14534569611078554
Pde10a	Egr3	0.14408123887986554
Slc4a5	Twist1	0.18061053458913773
Chmp2a	Hnf1b	0.15311546221145794
P4ha3	Foxc1	0.2763011978429337
Gm29200	Fosb	0.27898260174981715
Gm48941	Rax	0.19529501094621646
Tmem159	Mafg	0.16067434649094475
Fam83g	Mafk	0.20422260575300444
1500015A07Rik	Cebpg	0.22662163677333674
Prickle1	Hoxc13	0.15415633909926585
Gm41307	Jun	0.17638796130566936
Csmd2	Epas1	0.15650541469676793
Narf	Twist2	0.3060598745798284
Hist1h2ai	Zfp740	0.2359696165455481
Gm19410	Rfx1	0.18014224712107751
Gm27016	Ets1	0.1599633254098144
Leo1	Mecp2	0.212915892072058
Clasrp	XP_911724.4	0.17049339391777985
Ltf	Zfp202	0.2015621249426908
Psmd6	Creb3l2	0.16231087399231306
Pnp	Osr2	0.1888114307236603
BC005537	Lhx8	0.1484662260838122
Art4	Pou3f2	0.2170650011769692
Gm49272	Lhx8	0.19647322298869965
Trpa1	Hoxc11	0.17146261105614016
Gm8206	Cux2	0.38424644944796094
Gm9936	Cdx2	0.25392412489104416
Hspb3	Bcl6b	0.15074295674853944
Etv1	Mafb	0.21333602672595744
Gm26798	Hoxa1	0.16722070335675449
Plcl1	Ctcf	0.3605582645340437
Chrnb1	Hoxa11	0.2106828018531724
Psmd2	Pou4f3	0.17476241803030698
Gm15063	Trp63	0.2454702641027719
Gm21958	Nr2f1	0.16860406936595473
Gm48556	Nfyb	0.17349797475719214
Zfp472	Foxo3	0.16311281795845572
Nudt12	Hoxb9	0.18618542135997507
Fkbp10	Nfyb	0.16839548925144893
Dll4	Mafk	0.14808220252427434
Pi4k2a	Irf6	0.154035875750221
Gm42997	Uncx	0.20725224584054208
Mrps35	Foxc1	0.15080330768059452
Bex1	Bcl6b	0.18955532964247
Prl8a8	Arnt	0.16325386285994414
Celsr1	E2f3	0.1893284540203188
Rassf8	Nanog	0.2137311745280639
Spryd4	Mypop	0.1820844225274149
mt-Nd3	Max	0.17624594364152518
Lrrc61	Zbtb14	0.1724265616116778
Ctnnal1	Hbp1	0.16477722402675987
Usp50	Dmrt1	0.18419477291177166
Phf5a	Nr2e1	0.22833695517934555
Ccdc93	Insm1	0.18888345075737228
Rnf115	Foxp1	0.17309968723212515
Klrb1	Otx2	0.2360730059322683
Tpt1	Crebzf	0.1765120595228924
Il17rb	Tfap2c	0.17146195452603008
Tm9sf3	Lhx6	0.15498089684705996
Npas2	Msgn1	0.17853992599630447
Smim22	Mafb	0.15921438709718014
Sp2	Tfap4	0.2029148240390816
Lap3	Klf4	0.2256400872166544
Gm17518	Fli1	0.20957392865727606
Lamc1	Sp4	0.1749264722493381
Mei1	Smad3	0.24228758933840644
Naalad2	Stat6	0.23883025535289146
Gm5600	Zkscan5	0.14371398274388314
Cers6	Mtf1	0.15729423121446914
Lrrtm2	Pax4	0.20386185899126674
B230398E01Rik	Klf15	0.1512094572305922
Huwe1	Bhlhe22	0.1669944299168476
Pla2g4f	Foxg1	0.2156627941643597
Fam126b	Nkx3-2	0.1708056737555846
Bphl	Foxk1	0.17562662401231044
Tmub2	Npas2	0.15663068109175934
Syce1l	Usf2	0.15530513576745286
Gm31834	Sp100	0.1617168690003582
Cnnm3	Rfx1	0.16612079051923773
Psmd14	Lef1	0.20656372149361885
Iqgap2	Lhx4	0.1582600109476608
Polr1b	Zfp740	0.2256734420317988
Mvb12a	Mecp2	0.25595949955887315
Bmpr2	Creb5	0.17820282482336994
Trak2	Hes7	0.2069316543115134
Rab1b	Cdx2	0.228792759993941
Gm14403	Tbx21	0.351105618344775
Pdlim5	Nkx2-9	0.27909559997448946
Pm20d2	Hoxa11	0.1826162294620192
Gm3411	Tcf7l1	0.18810216568585264
Zfp532	Prdm9	0.22034627807967852
Gcnt4	Twist1	0.20277254890329027
Gm11973	Fos	0.17461420815129616
Magt1	Sox30	0.15873853856148146
Atpif1	Mybl1	0.16220602897274833
Gm17518	Bhlha15	0.3017589911695057
Kcnd1	Cbfb	0.21178017708054148
Snx32	Pou4f3	0.23143002377849695
Faf1	Hoxd11	0.15851487344607534
Gm43062	Hoxd11	0.24805861810336025
Ano3	Bcl6	0.12774492448564134
1700080N15Rik	Srebf1	0.1934082823655029
Gm46401	Esrrg	0.2269738998666857
Aifm1	Nobox	0.216535649767056
Gm16267	Evx1	0.16352903420404258
9930104L06Rik	Pax2	0.1976896110190104
Bicdl1	Nkx2-3	0.1667222532610021
Dock6	Egr2	0.15941785052853552
Gm13974	Six4	0.14159022859634646
Smad2	E2f1	0.17966459782306765
Prr11	Pitx1	0.19008437834605435
Etfa	Tef	0.20589105892454884
Ccdc116	Nhlh1	0.1401326275807135
Gm32219	Nr2f2	0.13554610642192394
Cdk18	Hoxb7	0.17481381675634944
3110062M04Rik	Pitx3	0.15581304520524852
Gm14249	Cebpg	0.218278089422942
Zw10	Hlf	0.1336473340842736
Rps3a1	Zbtb12	0.18198696422343572
Pde10a	Foxa2	0.14268516204403625
Chrng	Nfatc3	0.2357339521049034
Clip4	Hnf1b	0.1593572332469828
Aff3	Zic5	0.16514657606509414
2310026I22Rik	Tal1	0.2256187624569455
Gm40117	Rfx2	0.15604094205842456
Tmem27	Klf15	0.30807805080246736
Cphx3	Rfx6	0.16540653993590676
Cdhr3	Rfx2	0.2137943708791677
Hsd11b2	Batf	0.20331769437538189
Prkce	Bach1	0.14346337167731338
St8sia3os	Gcm1	0.15654871927705954
1700061G19Rik	Tcf7l1	0.14485986954641367
Flt1	Tal1	0.2664150540168436
Baz1b	Etv3	0.17484570317243153
Ryr2	Tcf3	0.20663429085908847
Gm48796	Creb5	0.15192548118303595
Tbc1d4	Jdp2	0.14963425190874086
Gm46401	Arntl	0.18784758416646952
G0s2	Dbx1	0.29162086199822346
Gm26670	Arid3a	0.1785547149468006
Fbxo6	Gli3	0.1395816242688806
Scara3	Nr1i2	0.2838535479751951
Pcbp2	Zscan20	0.16411637900603834
Gm15655	Hoxc10	0.15440398552372575
Nck2	Atf7	0.2091960960277811
Ndufb9	Foxo4	0.3053354320544863
Nin	Foxd1	0.14913462259997867
2610204G07Rik	Tcfl5	0.16287229618373944
Luc7l3	Prop1	0.15644141209770498
Gpr153	Foxg1	0.14597046337796882
E330017L17Rik	Pax7	0.16533926860065346
Tsr3	Atf2	0.1716592677502245
Vsnl1	Hoxd13	0.16390997147852615
Pradc1	Foxg1	0.161863356346569
Rab37	E2f2	0.20032569425202684
Rad23a	Tbx3	0.17639534360040515
Rab31	Hoxa3	0.17143670200144462
Gm3468	Bhlha15	0.2714840353423337
Tmem44	Msgn1	0.16178676433040334
Tspyl3	Hnf1b	0.20454105913916196
Anxa6	Lhx6	0.14218372748756994
Gm48293	Zfp652	0.15221927235468885
Btbd7	Nrf1	0.2346164634337987
Srbd1	Sox30	0.1648973787190164
Asprv1	Hif1a	0.21782437791147014
Nxpe3	Twist2	0.19708793036740704
Gm36584	Hinfp	0.14832492308131995
Armh1	Rest	0.1823322963167609
Khdrbs1	Nr1d2	0.18881172152729048
Cdkn2a	Rfx1	0.16626738102184968
Cry2	Gata2	0.19558409578222494
Gm28051	Nfyb	0.202219759194028
Nudt14	Bhlhe41	0.17579537092895509
Plaa	Klf15	0.16238066389961206
Mtmr6	Isl1	0.15704916671139196
Map3k11	Taf1	0.2529833376104899
Prss45	Hnf1b	0.5767079761497917
Agmat	Vax1	0.12744616272798506
Ect2l	Egr1	0.17127179651872598
Gm42953	Neurog2	0.18951886539517748
4930526F13Rik	Vdr	0.17437728414359174
Stat2	Hoxd3	0.18497124983153265
Rab3b	Gcm1	0.16383881234680592
4930503L19Rik	Bhlhe41	0.15337286296816344
4930507D10Rik	Twist1	0.1572536837924512
Tenm2	Nfkb2	0.226693860047442
Gm47202	Crebzf	0.15446108206879927
Scrn3	Evx1	0.16703334181102816
Rnf157	Tfap2a	0.18151608314562606
Ngf	Esx1	0.21496067933793794
Slitrk3	Hoxb7	0.2288971104898173
Tango2	Creb5	0.18883344668762106
Hck	Irf7	0.1336877136471596
Atp6v0b	Nfyb	0.1985174133217681
Btbd18	Pax2	0.2232703998528977
Samd1	Gli3	0.14443603208236067
Slco2b1	Sp4	0.18008290373089653
Gm2453	Pitx1	0.1647335938354762
Gm26594	Hoxa11	0.13613816067661266
Rnf187	Hoxd3	0.15303944511083786
Dym	Foxj3	0.15402085623065934
Copg1	Hdx	0.18540087126281066
Mx1	Arx	0.1618481440829273
Gm42984	Six6	0.14676102374503516
Zfyve28	Jun	0.2287971401390088
Olfr275	Gabpa	0.20060615575329035
Egr1	Mbd2	0.2412040463539662
Sp9	Ddit3	0.2807688618044707
Ajap1	Hoxb4	0.2619845713649588
Cacna1g	Nobox	0.21528111131064895
Akip1	Hoxb9	0.2432579330196871
AC161172.1	Hmbox1	0.17990112033018135
Gm14252	Hes5	0.1647881237427375
9230110F15Rik	Hinfp	0.16327043081250892
Rnaseh1	Creb3l2	0.17711875130969434
Gm16239	Hinfp	0.13846048879555073
4930524B17Rik	Tcf21	0.14676536859088074
Zbtb11	Myrf	0.2026339164408488
AL589670.5	Gata3	0.14769374963064985
Gm31816	Klf9	0.1565658808296495
Gm2237	Bhlha15	0.1615744639693103
Gm47854	Foxq1	0.16169962344058136
Hacd1	Batf	0.19759536698572627
Grhl2	Lef1	0.2051984647885845
Mast1	Srebf2	0.1870377021099125
Stk11ip	Myb	0.16321897079979958
Gm15945	Nr2e1	0.2853581001595637
Gm35558	Pitx3	0.16636018894844362
Ctso	Emx2	0.2267497284682569
Tbrg4	Nr1d2	0.21587197420589574
Gm32772	Maz	0.17540041696424158
Clec1b	Zic2	0.17788487470043102
Npas1	Dmrtc2	0.15115627593212472
Adamts9	Arid3b	0.1802678947185269
4732471J01Rik	Tfeb	0.1760634956738883
Rpl15	Usf2	0.1680335218060724
Slc38a2	Max	0.20862777538957436
4930426L09Rik	Zscan20	0.14103822036633135
Mcu	Arid3b	0.2490541472662484
Stard9	Nfe2l1	0.14933404676790069
Gm15523	Nfatc2	0.16537405695274138
Rnf130	Sp4	0.1872096778673336
Gm26836	Nfyb	0.19740899386143645
Gm45716	Terf2	0.17233946510386894
Alcam	Rfx2	0.18114207408959654
Nudt14	Egr2	0.20286776475002985
Hcrt	Phox2a	0.1681851579148803
Junb	Foxd1	0.2203004559382713
Faim	Six1	0.17299092109528366
Gm15777	Tcf4	0.16524713904728794
Mettl21a	Zfp740	0.15835444905188073
Sestd1	Sp1	0.16005548770816092
Gm3005	Nkx2-3	0.19320741953740286
Wnt10a	Nfya	0.21742315072197135
Havcr1	Ets1	0.17155436592707052
Jagn1	XP_911724.4	0.1912736323149246
Gm48802	Mybl1	0.18599723752785305
Otc	Insm1	0.17235693220170414
Lpp	Wt1	0.22438210829307986
Loxl2	Zic5	0.18313850392386202
Gm42418	Bcl6	0.20077089423388653
Cpa3	Atoh1	0.1979436870941781
Rwdd4a	Mypop	0.14921147263904044
Cd55b	Dmbx1	0.26286362840848465
Sspnos	E2f3	0.19214918326962085
Cd68	Klf4	0.1654157487878739
Tmem160	Hoxd3	0.17034486603884408
Fgf14	Prdm1	0.13997968162446234
Kcnk2	Hoxa9	0.14686877489360806
Gm10076	Gabpa	0.19399576667940285
Gtf3a	Twist1	0.1368107882396637
Platr28	Etv4	0.19399350064151005
Plekhg2	Creb1	0.17573982436246433
Lrrc3b	Pdx1	0.1549237544178787
Gm15810	Tcf7l1	0.1447578506162433
Fam129a	Tbr1	0.3712361106208294
Kcnc4	Twist2	0.15593753904520094
Lonrf2	Zfp637	0.2236053874946932
9930104L06Rik	Erg	0.17101633854508153
Vps39	Nkx6-3	0.2221558063948405
Ikzf2	Pou1f1	0.16781493474217396
Khk	EDL38120.1	0.1390040674848692
Gm34923	Gabpa	0.2670004109275203
Immp2l	Onecut1	0.1455189265876915
Pdcl2	Tfec	0.20953867798853004
Mkl2	Nr2c2	0.2815104277578189
Hmox2	Nfyb	0.1873546993946877
Gm48508	Nfkb2	0.18172729066275484
Gm36752	Cbfb	0.15917186288473878
Rps29	Pax2	0.17191338781208088
Gm10415	Sp100	0.2695069318387838
Errfi1	Glis2	0.15696802475455368
Cdk17	Nr1h3	0.1458280705467901
Pax1	Hmbox1	0.2580128674731864
Erich5	Tcf21	0.1435236228935532
Gm16098	Crebzf	0.15340329003603814
Rapgef4os3	Pou4f3	0.22069813067593808
Ank	Usf2	0.167705177296883
AC155255.1	Six4	0.2026315750809295
Gm14211	Nfatc2	0.19796469561133928
Oma1	Rest	0.1870509459371391
Cldn34d	Lhx3	0.18946746148651505
Ndufa11	Sox10	0.14883257665210275
Plcb1	Irf4	0.14042905557170246
Fastkd2	Egr2	0.1790664578016441
Dlg1	Gbx2	0.2026017955568252
Ino80d	Barx1	0.15057707319004648
Gorasp2	Hinfp	0.160186425037815
Chmp3	Klf5	0.20678662376452944
AC156023.3	Srebf1	0.165740779978867
Trim37	Neurog2	0.1725165230630346
Llgl2	Dmrt1	0.2299681117808783
A830092H15Rik	Maf	0.1784918837997284
Fabp7	Zic3	0.15477579309933692
Gm26508	Rxrg	0.2412517981072872
Vsig8	Zbtb12	0.17755700869849322
Szrd1	Klf5	0.15455858789736138
Prkar1a	Sall4	0.18928447035008603
Mcmdc2	Prdm11	0.17500285725836615
Zfp992	Myf6	0.22108192450092795
Nf1	Mxi1	0.20128157357295684
Zfp202	Runx3	0.13712413539926382
Sec22b	Nfatc2	0.20178719014453733
Rpap3	Gm5294	0.1348453120148761
Vcan	Irf7	0.1989613869375758
Gm15351	Mlx	0.1421472239706138
Slc22a18	Evx1	0.3171598699180119
Eno3	Hand1	0.1613597002035782
AC166344.1	Gabpa	0.17244894332208405
Mpdz	Sox5	0.2657589483365685
Klf10	Nfkb2	0.24647648774366795
Gm31266	Arntl	0.17775605677939532
Gm47794	Evx2	0.1580601258806124
2310039L15Rik	Hoxa2	0.21741083624755592
Med13	Egr3	0.2257550477546568
Zfp618	Jdp2	0.17026949488957374
Fxr2	Sox11	0.16755229595841406
Abhd10	Pbx3	0.1639932960512065
Prkaca	Tfap2a	0.2258042000994129
Gm48727	Maf	0.23553297563038644
Klhdc8b	Sp7	0.16148318813978035
Snrk	Pitx3	0.1729165004364437
Plppr3	Myrf	0.1873414998455356
Magt1	Ovol1	0.13961418046402374
Rassf8	Foxd3	0.1342262734506528
Ahcy	Lhx3	0.1571240518644924
Osbpl3	Yy1	0.18407280428087025
Tcf3	Hoxc11	0.1604423034797915
Slc5a2	Myb	0.1573263991971745
Bfsp2	Hmbox1	0.1844011100686342
Banf2	Neurod2	0.17049336059327266
Gm45349	Uncx	0.1599509317176262
Fcrlb	Sp1	0.15247523876893224
Bmp6	Mybl2	0.18351278879792665
Chn1os3	Etv6	0.2311082128018398
Tln2	Sp2	0.22907495377991555
Kansl1l	Sp4	0.16937463775302813
Gm40331	Ehf	0.2334091485230325
Smarcd1	Foxd3	0.15757467308985246
Acss3	Hoxd11	0.18365799896575866
A830082K12Rik	Arntl	0.20254771528639612
Fibin	Lef1	0.2354186062586573
Ginm1	Nkx3-2	0.189482273064286
Noxred1	Pax6	0.17825849522058745
Mgat4b	Zfp410	0.18228495434747272
1810058I24Rik	Hoxa1	0.22724305151117366
Lekr1	Sp7	0.2602531834464227
Gm47865	Six6	0.1561840950822388
Palm2	Mxi1	0.19160208289831115
Vmn2r86	Pou3f2	0.2158406997352249
Vmn2r76	Foxl1	0.1648025295818054
Sult2b1	Vdr	0.19081861525442734
Gm14409	Bbx	0.17046580298847747
Oscar	Tfap2e	0.19444401917485965
Tmco6	Six2	0.1566678795079854
Gm37876	Zfp637	0.18381869717121269
Mid2	Foxp1	0.2364980739838295
Traf3ip3	Gabpa	0.1733021171661478
Rpp40	Mef2d	0.16080849897439053
Smap1	Rhox11	0.21440264544954213
Gm13938	Mbd2	0.13650174300003226
Vti1a	E2f6	0.13714484810352506
Syt15	Creb5	0.16084651500905356
Igf2bp1	Zfp42	0.13566469817446292
